# Step Strain Stress Density
497 1.392295e-03 8.105790e+07 1.209267e+13 
498 1.395295e-03 8.111499e+07 1.208638e+13 
499 1.398295e-03 8.113986e+07 1.212365e+13 
500 1.401295e-03 8.118424e+07 1.216345e+13 
501 1.404295e-03 8.123987e+07 1.211980e+13 
502 1.407295e-03 8.128824e+07 1.215407e+13 
503 1.410295e-03 8.131700e+07 1.220221e+13 
504 1.413295e-03 8.133499e+07 1.224917e+13 
505 1.416295e-03 8.137084e+07 1.222820e+13 
506 1.419295e-03 8.140744e+07 1.222604e+13 
507 1.422295e-03 8.144094e+07 1.221586e+13 
508 1.425295e-03 8.145652e+07 1.214224e+13 
509 1.428295e-03 8.151291e+07 1.209034e+13 
510 1.431295e-03 8.152990e+07 1.210216e+13 
511 1.434295e-03 8.155066e+07 1.210564e+13 
512 1.437295e-03 8.156656e+07 1.213872e+13 
513 1.440295e-03 8.159289e+07 1.214223e+13 
514 1.443295e-03 8.162322e+07 1.217127e+13 
515 1.446295e-03 8.165896e+07 1.218806e+13 
